id,ics_table_id,funder
4161,2302,Royal Society [GBR]
4162,2302,Ministry of Defence [GBR]
4163,2303,Leverhulme Trust
4164,2303,Natural Environment Research Council [GBR]
4165,2305,Arts and Humanities Research Council [GBR]
4166,2306,Engineering and Physical Sciences Research Council [GBR]
4167,2306,Invest NI
4168,2306,Government Communications Headquarters [GBR]
4169,2306,American Chemical Society
4170,2306,Titan IC Systems
4171,2306,European Commission [EU]
4172,2306,Altera Cooperation
4173,2307,Responsible Gambling Trust
4174,2308,Economic and Social Research Council [GBR]
4175,2309,Chief Scientist Office [GBR]
4176,2309,National Institute for Health and Care Research [GBR]
4177,2309,Healthway
4178,2309,European Commission [EU]
4179,2309,BUPA Foundation
4180,2309,Premiership Rugby
4181,2310,Chief Scientist Office [GBR]
4182,2310,National Institute for Health and Care Research [GBR]
4183,2311,Paul Hamlyn Foundation
4184,2312,Economic and Social Research Council [GBR]
4185,2313,Economic and Social Research Council [GBR]
4186,2314,Big Lottery Fund
4187,2314,Department of Justice [USA]
4188,2314,Economic and Social Research Council [GBR]
4189,2315,Horizon 2020 [EU]
4190,2315,Erasmus [EU]
4191,2315,European Commission [EU]
4192,2316,Engineering and Physical Sciences Research Council [GBR]
4193,2316,Arts and Humanities Research Council [GBR]
4194,2317,Brain Tumour Charity
4195,2317,The Health Foundation
4196,2318,National Institute for Health and Care Research [GBR]
4197,2318,Mental Health Nurses Association
4198,2319,Ministry of Defence [GBR]
4199,2319,Home Office
4200,2320,Engineering and Physical Sciences Research Council [GBR]
4201,2320,European Commission [EU]
4202,2321,"Department for Employment and Learning, NI"
4203,2321,Philanthropic Funding
4204,2321,Invest NI
4205,2321,Engineering and Physical Sciences Research Council [GBR]
4206,2321,Horizon 2020 [EU]
4207,2321,Interreg
4208,2323,Nottingham Clinical Commissioning Group
4209,2323,Mid Nottinghamshire collaborative (NHS/Local Authorities) partnership
4210,2324,Economic and Social Research Council [GBR]
4211,2325,Research England
4212,2325,British Psychological Society
4213,2325,Stoke City Football Club
4214,2325,Impact International
4215,2325,Staffordshire Fire and Rescue Service
4216,2325,The Davies Group
4217,2325,GB Rowing
4218,2326,Higher Education Funding Council for England
4219,2326,Royal Society [GBR]
4220,2326,Leadership Foundation for Higher Education
4221,2326,Nuffield Health
4222,2326,Higher Education Academy
4223,2326,Department of Health and Social Care [GBR]
4224,2328,Arts and Humanities Research Council [GBR]
4225,2328,Hope Scott Trust
4226,2328,Nicholas Boas Charitable Trust
4227,2328,Russell Trust
4228,2328,Snape Maltings & Viola Tunnard Trust
4229,2329,Innovate UK [GBR]
4230,2331,Isaac Newton Trust
4231,2332,Wellcome Trust
4232,2333,National Health Service [GBR]
4233,2333,National Institute for Health and Care Research [GBR]
4234,2334,Engineering and Physical Sciences Research Council [GBR]
4235,2335,Economic and Social Research Council [GBR]
4236,2336,Economic and Social Research Council [GBR]
4237,2337,Berkshire Healthcare Trust
4238,2337,National Institute for Health and Care Research [GBR]
4239,2338,European Union [EU]
4240,2341,Forces in Mind Trust
4241,2343,US National Science Foundation
4242,2345,United Kingdom Overseas Territories Association
4243,2345,European Parliament [EU]
4244,2346,Economic and Social Research Council [GBR]
4245,2348,Economic and Social Research Council [GBR]
4246,2349,Arts and Humanities Research Council [GBR]
4247,2349,Paul Mellon Centre for Studies in British Art
4248,2349,Engineering and Physical Sciences Research Council [GBR]
4249,2350,Arts and Humanities Research Council [GBR]
4250,2351,Arts and Humanities Research Council [GBR]
4251,2351,Australian Research Council
4252,2351,British Academy [GBR]
4253,2351,British Institute at Ankara
4254,2351,Leverhulme Trust
4255,2351,Wainwright Fund
4256,2352,English Heritage
4257,2352,Scottish Enterprise
4258,2352,Arts and Humanities Research Council [GBR]
4259,2355,Arts and Humanities Research Council [GBR]
4260,2356,Wellcome Trust
4261,2357,Science and Technology Facilities Council [GBR]
4262,2358,Siemens
4263,2358,European Commission [EU]
4264,2358,Culham Centre for Fusion Energy
4265,2358,Engineering and Physical Sciences Research Council [GBR]
4266,2358,European Union [EU]
4267,2359,Engineering and Physical Sciences Research Council [GBR]
4268,2359,ZimmerBiomet
4269,2359,Innovate UK [GBR]
4270,2359,European Commission [EU]
4271,2360,Engineering and Physical Sciences Research Council [GBR]
4272,2361,Engineering and Physical Sciences Research Council [GBR]
4273,2361,"North West Regional Development Agency, European Regional Development Fund, Unilever, University of Liverpool"
4274,2361,Royal Society [GBR]
4275,2362,Innovate UK [GBR]
4276,2362,Engineering and Physical Sciences Research Council [GBR]
4277,2362,Sinopec
4278,2362,Royal Academy of Engineering [GBR]
4279,2362,Saudi Basic Industries Corporation
4280,2362,Arterius
4281,2362,Royal Society [GBR]
4282,2362,SABIC
4283,2363,Nuffield Foundation
4284,2363,European Commission [EU]
4285,2364,Arts and Humanities Research Council [GBR]
4286,2365,Scottish Funding Council
4287,2365,Engineering and Physical Sciences Research Council [GBR]
4288,2365,Department of Trade and Industry [GBR]
4289,2367,Natural Environment Research Council [GBR]
4290,2367,"Department for Environment, Food and Rural Affairs [GBR]"
4291,2367,European Commission [EU]
4292,2368,European Commission [EU]
4293,2368,Arts and Humanities Research Council [GBR]
4294,2368,Historic England
4295,2368,British Academy [GBR]
4296,2368,British Council [GBR]
4297,2368,Innovate UK [GBR]
4298,2368,English Heritage
4299,2368,Heritage Council
4300,2368,Devon County Council
4301,2370,Economic and Social Research Council [GBR]
4302,2371,Leverhulme Trust
4303,2372,Wellcome Trust
4304,2374,Arts and Humanities Research Council [GBR]
4305,2376,Economic and Social Research Council [GBR]
4306,2377,Arts and Humanities Research Council [GBR]
4307,2378,Economic and Social Research Council [GBR]
4308,2378,British Academy [GBR]
4309,2378,Department for International Development [GBR]
4310,2379,Arts and Humanities Research Council [GBR]
4311,2380,Wellcome Trust
4312,2380,Arts Council England [GBR]
4313,2381,Wellcome Trust
4314,2382,Medical Research Council [GBR]
4315,2382,Chief Scientist Office [GBR]
4316,2382,National Health Service [GBR]
4317,2383,Medical Research Council [GBR]
4318,2383,Chief Scientist Office [GBR]
4319,2383,National Health Service [GBR]
4320,2385,Natural Environment Research Council [GBR]
4321,2385,"Irish Research Council for Science, Engineering and Techonology"
4322,2386,Engineering and Physical Sciences Research Council [GBR]
4323,2386,European Union [EU]
4324,2387,Pears Foundation
4325,2387,Department for Education and Skills [GBR]
4326,2388,Arts and Humanities Research Council [GBR]
4327,2389,Welsh Government
4328,2391,The Health Foundation
4329,2391,Ontario Centres of Excellence
4330,2391,Macmillan Cancer Support
4331,2391,Coventry City Council
4332,2392,Scottish Funding Council
4333,2392,Scottish Enterprise
4334,2392,IBioIC
4335,2393,Scottish Funding Council
4336,2393,Scottish Enterprise
4337,2393,IBioIC
4338,2395,Mission de la Recherche
4339,2396,Home Group
4340,2396,Direct Line
4341,2396,Nationwide Foundation
4342,2396,L&Q
4343,2396,Network Homes
4344,2396,CDS Cooperatives
4345,2396,Metropolitan Thames Valley
4346,2396,Bolton at Home
4347,2396,Lambeth and Southwark Housing Association
4348,2396,Clarion Group
4349,2396,Orbit
4350,2396,SOHA Housing
4351,2396,Curo
4352,2396,Regenda Homes
4353,2396,Optivo
4354,2397,Nuffield Foundation
4355,2398,Economic and Social Research Council [GBR]
4356,2399,Economic and Social Research Council [GBR]
4357,2400,The Inspire Foundation
4358,2400,National Institute for Health and Care Research [GBR]
4359,2401,The Inspire Foundation
4360,2401,National Institute for Health and Care Research [GBR]
4361,2402,Arts and Humanities Research Council [GBR]
4362,2403,GlaxoSmithKline
4363,2403,Wellcome Trust
4364,2405,Arts and Humanities Research Council [GBR]
4365,2406,Engineering and Physical Sciences Research Council [GBR]
4366,2406,Hewlett Packard
4367,2406,Innovate UK [GBR]
4368,2406,Intel Corporation
4369,2406,Government Communications Headquarters [GBR]
4370,2407,Medical Research Council [GBR]
4371,2407,National Institute for Health and Care Research [GBR]
4372,2407,Research Capability Funding
4373,2407,Academic Health Sciences Network
4374,2408,Royal Society [GBR]
4375,2408,Engineering and Physical Sciences Research Council [GBR]
4376,2409,Arts and Humanities Research Council [GBR]
4377,2410,Arts and Humanities Research Council [GBR]
4378,2411,Leverhulme Trust
4379,2411,Rufford Maurice Laing Foundation
4380,2412,Leverhulme Trust
4381,2412,Natural Environment Research Council [GBR]
4382,2412,European Commission [EU]
4383,2412,Marie Curie
4384,2412,Erasmus [EU]
4385,2412,Irish Environmental Protection Agency
4386,2413,Chief Scientist Office [GBR]
4387,2414,Dog's Trust
4388,2415,Wellcome Trust
4389,2417,"Department for Environment, Food and Rural Affairs [GBR]"
4390,2417,UK Government
4391,2418,Engineering and Physical Sciences Research Council [GBR]
4392,2418,Biotechnology and Biological Sciences Research Council [GBR]
4393,2419,CIMA General Charitable Trust Fund
4394,2419,Institute of Chartered Accountants
4395,2419,British Academy [GBR]
4396,2419,Engineering and Physical Sciences Research Council [GBR]
4397,2419,Intertrade Ireland
4398,2419,"Department for Business, Energy and Industrial Strategy [GBR]"
4399,2419,Leverhulme Trust
4400,2420,"Food Standards Agency, NI"
4401,2420,Safefood
4402,2421,Interreg
4403,2422,Biotechnology and Biological Sciences Research Council [GBR]
4404,2422,Economic and Social Research Council [GBR]
4405,2422,Cereal Partners Worldwide
4406,2422,"Department for Employment and Learning, NI"
4407,2422,"Department of Agriculture, Food and the Marine [IRE]"
4408,2422,Sixth Framework Programme [EU]
4409,2422,Food Standards Agency [GBR]
4410,2422,Invest NI
4411,2422,Health Research Board [IRE]
4412,2423,Calouste Gulbenkian Foundation
4413,2423,PRS for Music Foundation
4414,2423,British Council/Calouste Gulbenkian/Quercus Ensemble
4415,2423,Arts Council of Northern Ireland
4416,2424,Engineering and Physical Sciences Research Council [GBR]
4417,2424,UK-India Education and Research Initiative
4418,2424,"Department for Employment and Learning, NI"
4419,2424,Ministry of Defence [GBR]
4420,2424,Invest NI
4421,2424,"Department for the Economy, NI"
4422,2424,Leverhulme Trust
4423,2424,Royal Academy of Engineering [GBR]
4424,2426,Science and Technology Facilities Council [GBR]
4425,2429,Science and Technology Facilities Council [GBR]
4426,2430,Association of Project Management
4427,2431,European Union [EU]
4428,2431,Health Research Board [IRE]
4429,2431,European Monitoring Centre for Drugs and Drug Addiction
4430,2432,BIAL Foundation
4431,2433,Innovate UK [GBR]
4432,2434,Cardiac Risk in the Young
4433,2435,Engineering and Physical Sciences Research Council [GBR]
4434,2435,Interreg
4435,2435,Seventh Framework Programme [EU]
4436,2435,Shanghai Leading Academic Discipline
4437,2435,Horizon 2020 [EU]
4438,2435,Knowledge Transfer Partnerships
4439,2435,Health and Safety Executive [GBR]
4440,2437,Engineering and Physical Sciences Research Council [GBR]
4441,2438,European Union [EU]
4442,2440,Arts and Humanities Research Council [GBR]
4443,2440,British Academy [GBR]
4444,2440,National Lottery Heritage Fund
4445,2440,Arts Council England [GBR]
4446,2441,Arts and Humanities Research Council [GBR]
4447,2441,"National Endowment for Science, Technology and the Arts [GBR]"
4448,2441,Arts Council England [GBR]
4449,2442,"Department for Employment and Learning, NI"
4450,2442,Invest NI
4451,2442,"Department for the Economy, NI"
4452,2442,UK-India Education and Research Initiative
4453,2443,Higher Education Authority of Ireland
4454,2443,Food Standards Agency [GBR]
4455,2443,"Department for Employment and Learning, NI"
4456,2443,Irish Rugby Football Union
4457,2443,Cricket Ireland
4458,2443,Irish Amateur Boxing Association
4459,2444,National Institute for Health and Care Excellence [GBR]
4460,2444,Welsh Government
4461,2444,Erasmus [EU]
4462,2444,Local Authorities of Liverpool City Region
4463,2445,Science and Technology Facilities Council [GBR]
4464,2445,Leverhulme Trust
4465,2445,UK Research and Innovation [GBR]
4466,2446,Sheikh Mansoor Bin Zayed Al Nahyan Global Arabian Horse Flat Racing Festival
4467,2446,British Horse Racing Authority
4468,2446,Racing Welfare UK
4469,2446,The Racing Foundation
4470,2447,Arts and Humanities Research Council [GBR]
4471,2447,British Academy [GBR]
4472,2447,National Geographic Society
4473,2447,Ministry of Defence [GBR]
