REF impact case study identifier,reassigned,reassignment,final_topic,reassignment_notes
d5ccf0ba-dd9b-4618-b4de-ede92f4339ea,1,,34,
5efb30eb-a9d6-4dce-bbe5-f7276a794e45,0,25,25,See below
ebcd46a0-0cfa-400e-9e6b-426225a572e9,0,25,25,Deafness and sign language I'm moving into disabilities/disability inclusion
24ff2139-df50-4412-a67c-449257d4b8e7,1,,34,
502f4f4d-1e97-4b67-9031-49d1e1583ec0,1,,34,
4b1cd227-6c07-48c1-8215-255b78200722,1,,34,
6f00558e-a1d3-4135-ab6f-cbdbcb9c3d3f,0,44,44,Psychological interventions in realtion to skin conditions
b0a18b18-89c5-4c2c-b1da-360e96913add,1,,34,
a8c2fe9c-b54c-4ec3-8db4-25c35ec0302b,1,,34,
3b46ec26-a115-4078-b1fa-624b6c051cc1,0,44,44,
6b380165-04a7-4ddc-ba52-f04039fcbc99,1,,34,
0af3893e-b157-4346-a9a4-eb21250ed6b2,1,,34,
160f94f0-8e2b-49b1-9f1e-dd3fbe227664,0,14,14,Brexit
482f48a6-6b58-4d9b-83ac-19b77af60db1,0,37,37,Migrant rights and integration
0d817cf0-ae19-456f-bb39-feb6bedee8b5,0,37,37,Migrant rights and integration
964c2682-34b1-4622-b99b-f6e335eadd4c,0,37,37,Migrant rights and integration
4b46d4a7-421e-40f6-b5ad-aa250b5d6e5f,0,37,37,Migrant policies in the UK
43786d33-a400-4054-9bdb-ef59a91986b2,0,37,37,Migrant policy and understanding in Scotland 
6e4a5534-feec-4d10-82ec-54f7b5c6398f,0,37,37,Immigration policy and debate post-Brexit
fcac5378-45de-4bbc-955c-93bfec64dd36,0,37,37,Fiscal impact of immigration
4d1fe802-bcf2-4d18-a4b4-0bbbc5cda1c1,0,37,37,Supporting migrants in Scotland
0f58d4c8-ebe8-45b5-9874-7b78c3b33b71,0,37,37,Migration in the Western Balkans
8a6e43cb-f39c-4f81-95c6-7e634717895e,0,37,37,Migrant security and representation
d25d0e7c-de58-480b-88dc-80c67992943f,0,37,37,Supporting young Eastern European migrants
723d9308-8731-4198-8695-8e06accf5e39,0,37,37,Amplifying migrant voices
b8272d6c-a081-4224-93cf-d0674f058b81,0,15,15,Protecting against child abused
915f0702-1603-425d-bec8-9e8c52cd162f,0,78,78,Concepts on immigrant and BAME communities
478e21fb-7ebc-45e6-8e9f-143706818467,0,37,37,Britain's child migrants
9b54da00-1abb-4260-9d42-50d804742bce,0,37,37,Injustices against asylum seeking on Balkan borders
29d996a3-36df-4b4b-8eea-8bfa1d263d2f,0,78,78,art of Chilean political prisoners
d598b7e0-2833-471b-aa96-2ee84d8e5e80,0,37,37,Access to asylum in Mediterranean 
0ccf6637-dcdc-4d45-b14d-1ac500913c0d,0,1,1,Regulating illegal markets
32b34056-44a6-4973-96f7-978a1f0aa795,0,78,78,Addressing the needs of those suffering forced migration
a15f9d32-c3c5-48d6-892d-cfd2fad31f8d,0,78,78,Stories of immigrant detainees
d2638ade-913d-4566-ba6f-74f48eb82650,0,37,37,Criminalising as-deterrent migrant processing
77845cfe-a710-493f-bcb3-0970b6dc6108,0,75,75,History of Kindertransport 
6d2839b8-52d0-469e-b15d-7229c4ef0c49,0,78,78,Local policy on Roma migrant communities
b44e1b6e-2216-4b8f-b0c0-3fe52e280256,0,37,37,EU decision-making on migrant communities
5347463d-819c-4b20-b055-3737fd02fe9d,0,84,84,European social survey data
6a4cc447-0143-4efa-a75d-f2c9a5c78794,0,37,37,Refugee protection through capacity-based placement
90b69631-1de9-4681-b633-e39b87578872,0,78,78,Enabling UK asylum protection for Tamil 
85a0b71a-ab01-44e9-be3f-901739557527,0,78,78,Reducing harm to sex workers
4c338197-80d2-488a-b897-431172791230,0,78,78,Changing attitudes towards sex workers
481f83aa-bec3-4cbc-a52b-63109d313e4f,0,78,78,Sex work in Wales
dc62aa31-035d-4a0c-9d08-59e1ad9636c1,0,78,78,Improving personal and population health of sex workers
af45ddde-b7f2-4c93-bb82-54b27bf5d5a3,0,78,78,Reducing stigma around student sex workers
91c8055f-708e-4959-bfdb-58efbca1d48d,0,78,78,Reducing caste descrimination in the UK
3acdc8c9-2b70-4fdf-b486-ffb41a154cc4,0,58,58,Sexuality and hormones in contemporary society and medicine
ae91dc30-b008-4cc1-8dc6-a446a55ed053,0,37,37,Migrant histories to empower present day refugees
af767c9d-245d-4d3d-b841-13bc53908a3e,0,37,37,Measurement of international student migration in UK
0a1e48a0-df65-40de-abb4-aab862d03a4e,0,78,78,Sex industry regulation
70253e4c-45db-44bc-942f-32abab4dd267,0,78,78,Improving lives of sex workers in Brazil 
aebe8a8d-26b9-40b3-85a8-a4e2713ac4a7,0,78,78,Punjabi heritage post-partition
0d3b34c5-3239-4fd6-9dfd-e196ee958662,0,78,78,Understanding social oppression in India
08c106eb-7d8d-4cb0-8bfd-83ddd636fd76,0,78,78,Tackling caste descrimintaiton in the diaspora
e363c7a2-c0fe-463a-b6f9-a7301e95afed,1,,32,
48740ac7-55fd-48cd-8dc6-25ed1a6b7359,1,,32,
fc883238-5a99-41c2-8add-44fba5562490,1,,32,
0447e45b-fc68-4ed4-bd5b-479adf862706,1,,32,
7f3d0570-0cf2-4e46-8c5c-1c1d9f67fad5,1,,32,This doesn't really qualify as a form of treatment...? 
e8846fa8-6655-4c51-a69e-20bad29026b6,1,,32,
af892920-dfe3-4882-8210-a13a7d450cf6,1,,32,
54d3480b-14f0-4ed2-90ce-e1de91e01438,1,,32,
7a3ece38-95a4-4be2-9d45-690490213138,1,,32,
001e9871-99fd-4702-bd6b-17b6aa7192ce,1,,32,
6e46d81c-a954-416f-9846-57c65c0827f7,1,,32,
2fe21abd-409d-45cf-b1a3-433654169d13,0,52,52,Speech therapy has been in literacy stuff elsewhere
11e6920f-98cc-4cb4-8d4b-2eff0c008164,1,,32,
1cc8b2c4-9620-4ad9-8e6d-f7f5beed03b5,0,79,79,Pharmaceuticals 
a2dffb44-0938-44d2-a46a-33efca3ae6e5,1,,32,
1e21b1ad-b4ab-4438-8002-25171dd32ffd,1,,32,
64e56f03-5ba3-4d08-b0c7-c324a1bf7d95,1,,32,
eb2fb9ea-519d-4d87-9d30-d51c7660eba8,1,,32,
096d774d-2e0a-4e37-88e6-151080e4c189,1,,32,
c2d5464c-20ec-40d3-a82d-530f6898eaa6,1,,32,
b7366a90-d5f7-497d-86f3-8c3eaef6076c,1,,32,
2c624d66-f397-4f11-911c-06811a9f9eab,1,,32,
c5e6797e-8c1a-49cf-9751-5cabd18dcff8,1,,32,
ed55bf4f-740f-4bd5-9b75-0401452dfb45,0,54,54,Workplace environment - women and gender equity
745f1828-f627-4a07-a012-59e11434ebd0,0,54,54,Workplace environment - women and gender equity
f53d3f58-b2c6-4214-8a56-169611585a19,0,44,44,CBT for menopause - going in wellbeing 
68fff8c0-39f1-478f-a1a4-82b98a0c86b8,0,54,54,Menopause and work - equality for women in the workplace
3af31101-7029-4d51-9c6d-b47e348998a1,0,29,29,Education access
0f50f2f5-d547-4c3d-98e6-42942f1af34e,1,,32,
5ede5405-fa3c-447e-a683-1df963dcefda,1,,32,
f8759502-526b-473d-814b-821e0075774e,1,,32,
f027eee3-7e89-4957-ab11-095d096e9801,0,36,36,Audio-Theatre
0f66670e-ce75-4775-91de-1b97d2840485,1,,32,
ac3803fe-3946-4054-bd67-cc02b705711e,1,,31,
0460b480-23c9-4e46-91a3-36ce1e694eef,1,,31,
929a66ff-db93-4f0f-bda3-806a410d7838,0,27,27,Nazism and its aftermath - moving to military history 
06f36619-c0ed-40b6-90c8-60954acdbd49,1,,31,
7ae5dd6b-0b50-41f4-8195-53c432db127b,0,27,27,
4b37644d-2a3a-476f-9f6f-4b142f9de72d,1,,31,
2ba8f6d6-78d1-4b5c-a364-3e2e6237d81d,0,78,78,"This probably does belong here as it leads to further study and perspective on the Holocaust, but its about eugenics in general, and specifically in a Romanian context - could be historic crime? (77)"
82b037a6-b2ab-4888-9449-efc3a79b3415,1,,31,
e9312c87-9a48-4892-9e6b-532a019d6db6,0,44,44,Psychology and psychological notions in understanding German history 
23c945cf-0d88-4632-b060-d3ce9471bc6f,1,,31,
b9d59bc1-329d-4ff2-8df7-123f947dd15d,1,,31,
80376244-842f-4a5a-8d8a-ca89a524afa8,0,68,68,"I think this goes under remembrance because its about reclaiming a history of the gulag experience, but it doesn't fit that neatly with any of the other themes in that topic. this might be a -1 tbh"
ad8472eb-39df-409a-91ad-0dbe329aa7e0,1,,31,
79f0c2af-d861-40d0-8661-b699cc075aa7,1,,31,
1dbafb6b-abc0-4826-beef-fb3ae9f64029,1,,31,
9a27e6c2-4af1-4ef2-bc95-5c6c54a56ac4,1,,31,
8a9b9d14-bda7-4652-b917-351ce56bce76,1,,31,
68490f74-571a-4663-bcf6-763dc7f76dc6,1,,31,
11ec1627-512c-4ec5-bf09-2811ef64c7d9,0,27,27,Military History 
68d94951-bcbe-455e-8f35-e5a732030a32,0,48,48,"I've put this in international crimes, rights, and torture prevention as its about the ethics of collecting testimony and how to use it effectively. I'm open to other thoughts - it seems to be bigger than any one topic in some respects"
4fa2446c-d912-4f09-99dd-c2031599c15b,1,,31,
f839d82c-ba22-44ca-b52c-cd8bf06483e3,0,15,15,About ethical practice when recording testimonies of sexual violence - perhaps the vulnerable communities topic? 
14e99c3e-f410-4e75-8f7e-41b6dc98ef02,1,,31,
aa46c381-081c-4e5a-b4fe-bc351f85310e,0,40,40,"This is about using creative/expressive writing to help support vulnerable post-conflict groups, so this could easily also go in one of the vulnerable groups topics in the conflict and displacement areas"
63cf4572-e2c7-4179-a37a-e5adefff27e1,0,40,40,"Putting this in theraputic arts because this is about helping communities use drama as a way of communicating and coping post-disaster (it could also have gone in education, but I think that loses the drama aspect of it) "
ec8bd732-1026-4bcf-9fae-d8ca9a5bc83e,0,30,30,
8f7b439f-af65-46bc-9aee-e4403d2a4404,0,17,17,radicalism intervention
01e0b4be-0ef3-4253-a95a-f4be3812ca2e,0,40,40,Theraputic creative writing
2eac1950-596a-454f-81cd-092025cccb99,1,,31,
eb97036f-d2c9-426f-b47e-a5d7a5540c02,1,,30,
ec2cd78f-d661-4394-b3ac-a7cf70b65c1b,1,,30,
89c16c08-6277-416d-b673-75d98cbe916d,1,,30,
e8b5cb1c-b44f-4f7c-bd13-5b56aaa573e2,1,,30,
21722711-421e-430f-b752-55d59b47db2a,1,,30,
7e2f1154-f06e-44fc-b3e4-85a36bc4cd00,1,,30,
5bee68c5-b7fe-4499-8bb6-8337d638f041,1,,30,
39439e88-bc86-4be5-bdbe-0d9ced1e96e3,1,,30,
d71023ce-963b-4cb8-b2dc-6787ab5413b2,1,,30,
f1cb8742-74a8-4e86-b665-27d5c8558163,1,,30,
ba12da48-4077-4ab6-b73f-39338dcb3fa4,1,,30,
28474000-9850-4edf-b673-83e9df5252ff,1,,30,
ffd18831-b5d4-40b9-94d2-61a7bc93776e,1,,30,Participation or curation?
954369bf-5f21-4fb4-adfa-54fd75e273b5,1,,30,
fc595b4b-369a-4976-b9e8-4aef19020502,1,,30,
71b33a95-9966-4b34-838b-04074fcd14e7,1,,30,
876aae8b-0e05-44d1-8854-9b10c12421f2,1,,30,
7377f145-597f-41fa-a918-7e7fa2e1737a,1,,30,
c2da17de-2e31-4963-a839-6c04e8691b90,1,,30,Should this be in business instead?
f4e04f5d-8fa9-49bd-815a-9b399a911827,1,,30,This feels businessy as well
be3211e9-339f-450f-9d12-7addb8bd6859,1,,30,
602359dd-9afd-486f-a3fe-70f5d215c745,0,74,74,I'd like to put this in discourse and public engagament with environmental issues
ff83729c-9d79-41e8-a9f9-bb0be6c401d1,1,,30,
be31ee86-d90c-43b8-b00c-aa454e52c066,0,29,29,I'm putting this in education as its about accessibility of arts education to mature students
2909154c-7777-43c2-a390-046225bbe274,0,75,75,
ae944cbd-178a-4786-a65b-e29d45bb7f38,0,60,60,
cb870704-cdaa-4847-a5da-5cce7080a247,1,,30,This feels businessy again as its about processes of funding 
a12100af-8252-4d07-bcb6-30388c62d380,1,,30,
491e3f14-ca33-4232-8a67-73c3918f1da1,1,,30,
849d1996-adb1-4af1-8ecf-4177b56eba55,1,,30,
bb3eee29-936f-4b7b-a773-6f19d36ecdc6,1,,30,
3271bb3c-d9dc-4f02-9305-7ed5b29f3a5b,1,,30,
e2b00394-d011-40f7-b4b2-3356794d9cc5,1,,30,
446a3809-111b-4484-a468-9092b9dfbf0e,0,29,29,Education experiences
9474b2f5-dfc8-4c26-8a0b-b12c13908443,0,20,20,
e139783f-8f6b-4cfc-838a-e826cd5880f1,1,,30,
470111a4-cf59-49cf-aa61-ead2aedf63e2,0,36,36,Actor training 
10772922-38a5-4717-a2a3-fa7930fe711d,0,38,38,This is about social design to achieve better representation in major institutions
ddae8230-0d18-493f-aa6e-b2a703fb064f,0,20,20,
9cc3c65b-23c2-4bae-bc80-b9d96a0bd4e5,0,20,20,
3c54584b-5c70-4b2d-a90a-4cd28bac0e4d,1,,30,
b63e4c0c-db82-4f53-ae38-900abf7cf3b2,0,78,78,Not sure whether to put this in education or women - maybe even representing marginalised communities?
387247a9-632a-4eb5-8f10-0d70f5761d2f,0,62,62,urban design tools and policies - best in urban planning topic
f0ba56be-92f3-4364-a3e7-9fc7a304581d,1,,30,
5d05f5e5-657d-4ee0-962d-a507ab0689b4,0,20,20,Building links with China through artistic exchange
bfc8c081-b972-485d-a9d3-6eab0cefd6ca,1,,30,
ab6eba36-ea86-410b-8877-1c9414449d4a,0,2,2,About customer ineractions in libraries to develop between business management 
8ae297e9-9e02-4405-ae86-5714d229265d,1,,29,
6129c843-75c1-4853-89f9-54c3b4a81293,1,,29,
d87660fc-4add-4cdc-b47c-5ca568308699,1,,29,
dcc854e3-1b6b-4581-b968-568bd79767f0,1,,29,
c5dd2d84-668a-4a84-8d31-c816b9b0d500,1,,29,
2bf8fc63-f4f4-443e-bf3c-d860ca49fa91,1,,29,
55160712-1875-4ee9-abbf-f6c1954d2e45,1,,29,
07f1587d-6cbc-4431-9b13-46143d0e2f86,1,,29,
638defd5-0e78-46c0-a7ae-df3e5049227d,1,,29,
b06f3415-5521-498c-9fba-1e1392ce175d,1,,29,
b1b3e6b4-c360-4455-b6de-5c7e0a840406,1,,29,
b447512a-c5f7-4a50-b779-d8f2951f59af,1,,29,
8f88e6f2-2070-42b7-84aa-361296e16f37,1,,29,
941756d2-ba03-45eb-8f99-861bb98cfe3d,1,,29,
672961a0-3c63-41a3-99c3-e667b8c61f6e,0,56,56,About gathering and regulated consumer data
f274d1dd-34c4-4c5d-9d1f-06e1e0d937ae,0,47,47,"Data collection for healthcare policies and social interventions (two healthcare related, one education)"
6d39799f-a33a-4da3-b00b-bb2b980bf2f1,1,,29,
3de0f593-c793-4478-9a55-f2110f149d9b,1,,29,
71c02e51-1fab-4db1-89d1-d18697bf12c6,1,,29,
2e28ae5a-9925-4014-9fbf-362cb46a0ab4,1,,29,
5689e21a-5f09-4949-b755-5a0297af0dab,1,,29,
afe10502-7564-4216-af21-28d526daa115,1,,29,
c5fb1942-5c98-4615-8a42-c6ffd5d27963,1,,29,
efda03e1-b57a-417b-b97d-72cd0d99529d,1,,29,
a4fd5b3e-e88c-4074-957d-c7eab012bb8c,0,7,7,
e5dea14f-9246-4f25-b37f-2e28b6c6eb1f,1,,29,
2ac3a540-e67a-4efc-8e63-90e5df01d14c,0,3,3,
de096f2c-14c8-410c-b432-09a7df6df7bc,1,,29,
b95f8ad7-10a9-430b-9a2b-cdbe440c8c1d,0,7,7,
27ecc152-348a-4691-9eca-369ccbbf7b75,1,,29,
b5ac946e-a083-4043-bb38-fe4dde5ccc6c,1,,29,
4247d158-9316-4cb1-9409-7097a7051693,1,,29,
f84c8965-1e54-40fd-9b3c-7e68a9aebaec,1,,28,
67fc5803-a446-4f9a-802a-01c4bd11d3ec,1,,28,
5c0a6d23-6451-45ba-9f90-32503f09f824,1,,28,
a28989d5-1aea-4026-9568-3254f2c287d2,1,,28,
65be6d02-9fbf-4468-9162-f6b5f670a882,1,,28,
375f1911-7dcf-4c17-97b6-031205f14e8e,1,,28,
ac69527c-c303-4b9f-838c-b0b0c5d2e10e,1,,28,
a933a95d-270d-45b1-b515-3d5d3a6e2770,1,,28,
1a9feb2a-4f7a-4466-88a7-1595afd8414d,1,,28,
51509977-cee6-4be4-9dc3-c5d12d288ce4,1,,28,
79a38774-a822-414e-9ef2-c9a2f7c745f5,1,,28,
171d639d-b94c-4ab9-81cd-8c900d6dca2d,1,,28,
66f8c537-cab1-4d5a-b8fa-25943544ecf7,1,,28,
f2d5ec4e-708b-4b07-9e6f-a835b17402cd,1,,28,
1d20fa85-6af0-4023-a43f-1d919037b366,1,,28,
ec64a7e0-fd8c-4e50-aa08-f8b6d353ffd0,0,24,24,Opening the digital sphere
4bbdf19e-3cf6-4af4-a759-6224744ab6a3,1,,28,
77393da1-8da4-45e7-9f15-0b2f275e5777,1,,28,
a467f7f4-048a-450f-a9dc-73d1b5b0e6cc,0,31,31,Raising WWII historical awareness among German civil servants and economists
feb74fb5-855a-4273-b8ad-5dc79be8b098,0,77,77,Historic crime and forensics 
4942a58b-acee-4d3c-8887-470a6c2a1feb,1,,28,
6de5cda2-fcbc-4016-b3d2-f54570f767cd,1,,28,
7b5e9ce8-01e8-496e-aa09-c85b1b4b2f3c,1,,28,
98bdcbf2-ea99-47b2-a17d-e3ee592ea8ec,0,11,11,Documentary film 
96f152e7-0580-43f7-bf90-0728b1bbb674,1,,28,
30556487-e075-4ca0-9352-0705d86f1e8a,0,83,83,Soft power in international relations
f54c8479-2a5e-4438-b644-b2d9fb1c1b71,0,21,21,Government responses and understanding of the Syrian War
97226670-9f3f-49f3-87f7-a08348479edd,1,,28,
2c1314ad-7a10-43b9-ad09-b6e07f53837b,0,10,10,History of East Germany 
a6ca1507-b336-4558-9e56-ce88b97ef643,1,,28,
ae9edf02-bf69-4c4a-a524-00f0b6b939e5,1,,28,
645adb9e-8815-41b8-876b-f971e30be65b,1,,28,
ad45d5fe-4b09-425d-a999-45cbec3496af,1,,28,
a8973fd7-d32d-4c53-ac60-45cc04c5cfd4,0,83,83,"Shaping global summits - could go in international law, but not sure - perhaps international relations "
eb6d38e9-0e5c-4857-8be5-12c8e0fd60ed,1,,28,
fe533e1f-d846-4014-85be-e3c1e98ac198,1,,28,
f741f238-3322-476d-a69e-53a4e0525b6e,0,65,65,Communication approaches on foreign aid - I can see why its in the information/propaganda topic but does it belong here?
fc2e2b6c-f40a-4921-b89d-142a6db83811,1,,28,
733349ac-eacb-4ef4-af3e-fa55fd78f268,0,65,65,Enabling sustainable development 
b2fd8c7e-618a-414d-92d8-323847b90f26,1,,28,
fe201a45-3261-4065-858a-b7d2d34a95e3,1,,28,
441ba9b5-6524-486f-9bff-d99a595f095f,1,,28,
a1483589-8654-4882-9c20-fd7ea428b399,0,2,2,Global Alliance for Public Relations Industry - business?
8a5f8b28-e62e-40a8-a19d-4bf41594cdeb,1,,28,
013d16f8-ad05-4f8f-9a18-70e3722c1756,1,,28,
a51c427b-4046-4caa-adb5-5a3f33cbd1e6,0,84,84,"Digital toursism, not sure where to put this. Perhaps a -1"
f0657321-3bd8-40a0-941d-e465ebbf4c2e,1,,28,
3884e1ad-1d8e-41ee-9adf-b2d72e307b8b,1,,28,
150e1b64-7cad-45e7-baa9-7e35f7321485,1,,28,
c9c2009b-5e0c-4ee5-8414-f4dda81285ef,0,2,2,Better placed in business as its about creating sustainable high street business in the digital age
8de723ea-e901-4b16-8dea-5b4e07e0c72a,1,,28,
4bc5e1e7-a2ce-4745-a16f-e352872ed3cb,0,65,65,Delivery of development projects
66e938df-d188-4182-9990-2dec54af6a00,0,24,24,Information access
98383de8-b812-4c61-95ef-8e496f577788,0,14,14,tariff reforms
23db767e-3031-4556-bb80-753cf711bb51,0,2,2,responsible practice in business
d4b27573-35b7-4eb0-ad0d-fdbb85b4dea1,1,,28,
fcc10458-993b-4591-bdbe-353fced32c7e,0,24,24,Information access
c3364629-613d-402a-8b0a-76d4dda5affa,0,45,45,Human rights in the security sector
69f3e395-2aba-445a-a70e-59acdef20453,1,,28,
a6feac11-7025-4c30-86df-08a29ee224a8,0,38,38,Might be a -1 because its kind of about REF itself really 
7183fe3f-7aff-4df0-8602-129e9b9465a7,0,2,2,business ethics and psychological wellbeing in China - business or psychology?
b1133e17-e7fb-4d1c-984f-00c742608abd,0,2,2,Business and ethics
ab8efe93-1d0e-4639-a9bc-ba976551e426,0,31,31,WWII history 
5c6ed1f9-399e-4a8e-817e-f54ddca594db,0,83,83,WAr or Surveillance?
47983493-43d4-4df9-8923-a6808440a8c2,0,83,83,War or Surveillance?
66cf0dd6-b7b5-4c8c-b6d7-46c0d440327b,0,83,83,War or Surveillance?
a55bb562-0696-4665-8480-0ebd649f926d,0,83,83,War or Surveillance?
3e12120f-0eaa-47c4-8b15-818a57bb130b,0,83,83,War or Surveillance?
0df9cfae-3785-4f46-a0bb-d95d7e13e181,1,,27,
38155b19-6de9-4902-a8ac-befa8f1a1d5d,1,,27,
11dc5298-4f89-4269-a10d-029d031ed5dd,1,,27,
d7a02794-9957-4680-8b8e-167682f7132e,1,,27,
4103310b-27aa-444e-83bc-3eefcd2f195a,1,,27,
ee8ebdee-8595-4c17-8219-e0d373c6e32f,1,,27,
fc085b62-7bf7-4c27-a5de-9ce5c566982d,1,,27,
2aa5606c-0be7-4794-9962-4ccf464e23b3,1,,27,
cbc59cf3-84f4-4a14-a62e-fbe6290d30b1,1,,27,
a8130180-030e-49de-9d08-b7a95431d1d3,1,,27,
9ff8da52-9796-4600-8bfc-b1f2f22b00b6,1,,27,
e62fa2b9-2f32-4f9e-8b31-7b23ba2c5124,1,,27,
16f30dc7-aaac-4ef0-880b-5eac483a4b91,1,,27,
1e5f0612-aef2-4373-985b-019d76560abc,0,76,76,Celebrating an author
4c3162f4-03dd-463b-abf0-403ce113008e,1,,27,
66bca1d7-a5ad-49a4-b9b8-71b56e756855,1,,27,
4dc1ba66-d22a-42ef-854c-9e34e6a05d95,1,,27,
3049bd45-5d65-4c7f-97b1-862943004c47,1,,27,
f2d2927a-76b4-4563-b208-b220149df531,1,,27,
4fc8d48c-bd0a-483c-b3d1-430e25e8ab24,1,,27,
77e80752-5a67-433f-b11e-ecbd453f4823,1,,27,
21e9c5fb-46cd-4115-aa4a-c14cfd9e8607,1,,27,
d73f8c11-5109-4469-a61f-38fabd038564,1,,27,
53ba9bdc-c190-41e8-81f6-61e770c56d1c,0,12,12,
25e18a8d-4859-4688-930e-69408347c6df,0,68,68,Co-production through youth archives
cf4adca5-24f4-40ad-b5d0-3bd23ff772fb,0,20,20,
08aff342-9fcf-4c83-aad0-250ce9297e36,0,75,75,
bb60c7b8-a776-4f97-b370-68a2269b2f11,1,,27,
d1c5087f-d9ad-4042-acad-5d50cf0d202c,1,,27,
6f2ecf86-7660-480b-8de5-5e0122ad16dc,0,68,68,Co-creating
7258378a-a1ff-4ee4-84c8-bd3655a067ed,1,,27,
0c7d2cad-5dd1-424b-a85e-6c7352ad5037,0,37,37,I think this counts as co-production but there's also an safeguarding heritage and public engagement aspect that is strong
37c9e6e6-c3b9-480f-8297-dd8d8b4966db,0,83,83,This feels too international relations to be simply in heritage stuff
148901a8-f30d-4902-8e3b-6161ed2c710a,1,,27,
584bf674-7816-4105-aeea-3eed56d15fca,0,76,76,Literature 
29b48bd1-37d3-47a8-a5dc-5f9eb52a4e2a,1,,27,
59dab7f1-cff9-4f6c-bd63-a5c63d767da1,1,,27,
71545fe8-6c91-427d-b34c-4fe2a2acf01c,0,75,75,Another one that feels too international relations to be simply heritage stuff
a5bf2932-d5db-4abe-8ce1-44e8dcaa12d7,0,20,20,
b2c7732d-1def-4632-ac61-d93f2a0aa639,0,78,78,minority and vulnerable communities 
67741ead-a609-46f6-8f01-1755abb963e5,1,,27,
094b99f2-8c30-48e9-9b29-ef55c51e8db5,1,,27,
70fa1336-cd2f-4a32-8f33-577957c958f7,0,76,76,literary production
f9f197af-c18f-450f-92af-f3caaaffdca5,0,75,75,
9aeecbe0-b568-44f5-905c-47f8d7040f07,1,,27,
a074dc10-7364-4909-8eed-fa1bc9de8811,0,35,35,
ca2cf9df-904f-44d5-92fe-876f7d680a0f,0,23,23,
86938682-c2f2-469d-95b1-27c658838dd6,0,75,75,has a strong education and curriculum development aspect but also heritage and public engagement 
24fea85a-c9c2-47dc-add1-181e06d02098,0,35,35,
a31ee057-cafe-4c9f-8bf0-c0bd1c0059ed,0,35,35,
cca689dd-6755-4feb-981f-f07a9b828fcd,0,76,76,literary culture approached through a particular author
a547d226-7a4a-413d-8134-a115129d1446,0,2,2,Putting this under institutional management 
acf019c7-b442-4f20-8072-5dd0b4a32dc5,1,,26,
94c69c5d-cb2d-4887-97d3-a9cb4c6ba5e0,1,,26,
40d2a0cc-bea3-4e8a-a5b7-0a8451a5ee0a,1,,26,
c6afc181-7846-43cc-859c-50d19df87467,1,,26,
75c1222b-69ec-4959-9af6-7689b10cfe29,1,,26,
2f8cf8bc-fd3a-40e8-a8d6-f6043e7c161e,1,,26,
0afda29b-41c2-4f7c-97da-17210b9777c6,1,,26,
dac0b75f-8385-4766-9c02-f50578112442,1,,26,
75d1074d-a299-4b75-9544-7f574c478888,1,,26,
a1fbadce-1e3f-4530-9729-d3aa93ba342b,1,,26,
1a5efb3d-8485-449d-bb81-f576e00e8837,1,,26,
13e4a4a9-aa36-4e48-aa68-9b30e13945ff,0,72,72,Housing innovations for energy efficiency
cd2fd740-401a-4653-aaf7-104d4f9f6890,1,,26,
b9bfbb3e-9de5-4dc1-903f-ee3a06625d65,1,,26,
a1992cf5-833a-4619-8161-2dcbea025342,1,,26,
b241b85e-d0e6-40bd-88fa-694ba853e35f,1,,26,
fea64c85-115c-453a-922f-0a3b87ce52df,1,,26,
ea2937a1-fe0c-4eec-acf0-20c9e99608b7,1,,26,
43c28ace-e3e6-4be6-9130-398b6e389c98,1,,26,
08f6b662-de8c-4b98-94e3-9204e1958c6d,1,,26,
ff8dae39-d344-47d3-ac38-b8513d3a21b5,1,,26,
b3ff85f2-44ca-4261-8dbd-2d42d6ef4741,1,,26,
26ed708e-ff94-48b4-a402-19f4a15e34a9,1,,26,
57e4d91d-8e6a-42cc-9bc6-1e31d544bef6,1,,26,
aaa63188-3321-4777-9ba0-e8eafc01e22c,1,,26,
bde72469-ae70-4695-8148-94b4c307c85f,1,,26,
f506e6cb-4e54-4130-b59e-c0c92c76d9d8,1,,26,
bc8fe980-1460-4f50-baeb-2ed50c3aae45,1,,26,
79279534-731b-415a-adab-d6d1716bd8ab,1,,26,
d0db314e-75b4-4240-a815-b8641fc16fff,1,,26,
14e3c79f-a97a-447f-8ca1-1ad1dc581e29,1,,26,
5a1a67ed-5afe-43c2-a40e-a0e1a3b3891b,0,13,13,Unsure which environmental/climate category this should go in?
2770cfec-e783-41b3-9460-79c5984a35b3,1,,26,
74c111c1-8e2b-44ed-bcc9-261f59508bf9,1,,26,
49be7ae6-1c65-4404-9099-fc3d576651df,1,,26,
37071028-e2a4-4c8d-bb00-fbcc6cd412ed,1,,26,
3c6a5e6e-e15d-4f9b-b1b2-d95a7817ad38,1,,26,
4889f81b-bc8b-4b97-8687-7e564ed1d395,1,,26,
166364e8-2224-494f-b2fc-00903a07be37,1,,26,
daae45f9-a68e-4229-97c0-7dfcc070ae33,1,,26,
c6a94e20-0ed2-490f-84e4-e4d46265037d,1,,26,
698e6f38-0666-4845-baf1-37d7178b5cef,1,,25,
4d249453-78e9-499d-b28e-866c09fd19b0,1,,25,
4c83b4e3-1b5c-4cc4-9c2c-1c9c27055a7d,1,,25,
fcc93405-b002-4d60-ad4f-6d71b4838f47,0,83,83,"Improving digital skills in the workforce - employment topics, skills/teaching, or something digital?"
