Key,Value
ff272e3d-2c30-4b6f-ab64-225e4ab38f67,"Titles,,Survey of Public Attitudes to Price Fixing and Cartel Enforcement in Britain ,How Dishonesty Killed the Cartel Offence ,Four Key Challenges to the Successful Criminalisation of Cartel Laws ,An Empirical Evaluation of the Normative Justifications for Cartel Criminalisation"
ac601794-8d08-417f-80d6-c7115a42024f,"Titles ,Cocrystalization and simultaneous agglomeration using hot melt extrusion,Continuous Manufacturing of Cocrystals Using Solid State Shear Milling Technology,Mechanism for polymorphic transformation of artemisinin during high temperature extrusion,Near infra\-red spectroscopy as a multivariate process analytical tool for predicting pharmaceutical co\-crystal concentration,Influence of Type of Granulators on Formation of Seeded Granules"
73948b91-18e6-4f56-8f8f-82f550202e23,"Titles,The Goldilocks Conundrum: The “Just Right” Conditions for Design to Achieve Impact in Public and Third Sector Projects,Seeking Stronger Plurality: Intimacy and Integrity in Designing for Social Innovation,Special Issue: Embracing Plurality in Designing Social Innovation Practices,Social Hierarchy in Design and Social Innovation: Perspectives from Thailand,Transformative Learning as Impact in Social Innovation,Being Community and Culturally-led: Tensions and Pluralities in Evaluating Social Innovation"
5265eb2b-8836-4e82-aa1a-14a7c33bc304,"Titles: ,,Computational modelling techniques for reliability of electronic components on printed circuit boards,Lifetime assessment of electronic components for high reliability aerospace applications,Modelling the impact of refinishing processes on COTS components for use in aerospace applications,Thermomechanical Analysis of Conformally Coated QFNs for High-Reliability Applications,Design, manufacture and test for reliable 3D printed electronics packaging"
4d249453-78e9-499d-b28e-866c09fd19b0,"Design meets disability ,17 ways to say yes: toward nuanced tone of voice in AAC and speech technology,Mapping interdisciplinary design research as flow around a medidisciplinary sea,Fashion and participation in Hands of X,Hands of X: design meets disability,Super normal design for extra ordinary bodies"
5f8e362f-8d5b-4cc7-873d-4b91c75e559b,"Titles: ,ExxonMobil, The Outlook for Energy: A View to 2040,G. Strotos, P. Koukouvinis, A. Theodorakakos, M. Gavaises, G. Bergeles, Transient heating effects in high pressure Diesel injector nozzles,P. Koukouvinis, M. Gavaises, J. Li, L. Wang, Large Eddy Simulation of Diesel Injector including cavitation effects and correlation to erosion damage,A. Vidal, K. Kolovos, P. Koukouvinis, M. Gavaises, M. Gold and R. Pearson, Preferential cavitation and friction-induced heating of multi-component Diesel fuel surrogates up to 450MPa,H. Naseri, K. Trickett, I.K. Karathanassis, P. Koukouvinis, M. Gavaises, R. Barbour, M. Santini, J. Wang, Turbulence and Cavitation Suppression by Quaternary Ammonium Salt Additives,I.K. Karathanassis, E. Pashkovski, M. Heidari-Koochi, H. Jadidbonab, T. Smith, M. Gavaises, C. Bruecker, Non-Newtonian flow of highly-viscous oils in hydraulic components"
3c06a142-2a92-4de3-9317-5818d796f5ab,"Reviewing the art of crime—what, if anything, do criminals and artists/designers have in common? ,Design and Make: Creative Collaborations ,Could Design Help to Promote and Build Empathic Processes in Prison? Understanding the Role of Empathy and Design in Catalysing Social Change and Transformation ,Design for Empathy—why participatory design has a contribution to make regarding facilitating restorative values and processes ,Makeright—Bags of Connection: Teaching Design Thinking and Making in Prison to Help Build Empathic and Resilient Communities,Making it out of prison–designing for change through “making” ,,Number of Research Entries: 6"
0d74b145-54c2-46a2-baf1-f75a54ed09f5,"Titles: ,1. Plannable demand load in size optimisation of hybrid renewable energy systems,2. Multi-criteria Size Optimization of Hybrid Renewable Energy Systems Incorporating End-User’s Requirements - Case Studies using MOHRES,3. MOHRES, a Software Tool for Analysis and Multiobjective Optimisation of Hybrid Renewable Energy Systems: An Overview of Capabilities,4. An Algorithm for Load Planning of Renewable Powered Machinery with Variable Operation Time"
1c481ed1-5926-4c05-88d5-b37044fa4b9e,"Titles: ,Semantically-Based Patent Thicket Identification,Grant-backs, Territorial Restraints and Innovation,Mergers and Innovation,Property Rights and Invention,The Relationship between Intellectual Property Law and Competition Law,Some Economics of GM Food"
4131fc5c-d9ce-4a52-8682-f7cb745b26a1,"Titles: ,The Creation of Trust: The Interplay of Rationality, Institutions and Exchange ,Intellectual capital and new ventures: the entrepreneur's cognizance of company management ,The Human Factor in Social Capital Management: The Owner-manager Perspective ,Challenges and Issues facing Ethnic Minority Small Business Owners: The Scottish experience ,Redressing Small Firm Resilience: Exploring Owner-Manager Resources for Resilience ,Cultural Antecedents of Sustainability and Regional Economic Development - A Study of SME ‘Mittelstand’ Firms in Baden-Württemberg (Germany)"
5b7e4de5-9ccf-452e-8231-34ee3c4a7269,"Titles,Operational Research for Emergency Planning in Healthcare: Volumes 1 and 2,Facilitating the analysis of a UK national blood service supply chain using distributed simulation,Widening Requirements Capture with Soft Methods: An Investigation of Hybrid M&S Studies in Healthcare,Communication of Uncertainty in Weather Forecasts,Sharing Ambiguous Risks,Altering Wait Time Information to Reduce A&E Overcrowding"
8dd7202a-04da-4446-8464-7487bc510e37,"- Age-Based Preferences in Paired Kidney Exchange ,- The role of heterogeneity of patients' preferences in kidney transplantation ,- Deceased-donor-initiated chains: first report of a successful deliberate case and its ethical implications ,- Using deceased-donor kidneys to initiate chains of living donor kidney paired donations: algorithm and experimentation ,- Kidney exchange strategies: new aspects and applications with a focus on deceased donor‐initiated chains"
abadeb28-e4e8-48d1-b7dd-686c2eed231d,"Titles,1. Innovation: a Knowledge Transfer Perspective ,2. Accelerating High Involvement Innovation,3. Developing Innovation Capability through Learning Networks,4. Innovation Management Capabilities for Start-ups and Spin-offs,5. The Openness of Open Innovation in Ecosystems,6. Developing Absorptive Capacity for Recombinant Innovation"
f803d508-941c-4217-a96d-38336bc351ab,"Titles: ,Conviviality and Survival: Co-producing Brazilian Prison Order,Prisoner university partnerships at Westminster,Recoverers helping recoverers: Discipline and peer-facilitated reform in Brazilian faith-based prisons,Twenty years of Convict Criminology"
0c48e645-7de4-4b3c-8228-4349b6280d74,"Using the infrastructure of a conditional cash transfer programme to deliver a scalable integrated early child development programme in Colombia: a cluster randomised controlled trial,Estimating the Production Function for Human Capital: Results from a Randomized Control Trial in Colombia,Mediating pathways in the socio-economic gradient of child development: Evidence from children 6–42 months in Bogota,Effects of a scalable home‐visiting intervention on child development in slums of urban India: evidence from a randomised controlled trial,Group Sessions or Home Visits for Early Childhood Development in India: A Cluster RCT"
6f26a336-0c54-4e8b-bcc6-64e2060d285f,"The Biggest Auction Ever: the Sale of the British 3G Telecom Licences,Why Do Sellers (Usually) Prefer Auctions?,What Really Matters in Auction Design,The Product-Mix Auction: A New Auction Design for Differentiated Goods"
5eaa3b39-a329-472e-8d65-b7f4eb83fa60,"Titles: ,Shifting the Balance? Parliament, the Executive and the British Constitution,Defending Politics,Delegated Governance and the British State: Walking Without Order,Democracy Matters: Final Report,The double-design dilemma: political science, parliamentary crisis and disciplinary justifications,The Centre Strikes Back: Meta-governance, delegation, and the core executive in the United Kingdom, 2010-14"
56020930-78e9-492a-827e-c18433c0bc56,"Titles,,The effects of prior experience on the use of consumer products,Characterising user capabilities to support inclusive design evaluation,Simulation in user\-centred design: helping designers to empathise with atypical users,Differences in vision performance in different scenarios and implications for design,Transforming practice in Design and Technology: evidence from a classroom\-based research study of students' responses to an intervention on inclusive design,Intent Inference for Hand Pointing Gesture\-Based Interactions in Vehicles,Creating Inclusive HMI Concepts for Future Cars Using Visual Scenario Storyboards Through Design Ethnography"
3a6728d1-099a-4d2e-8bdf-3045ec2ad039,"3D Printable Recycled Textiles: Material Innovation and a Resurrection of the Forgotten “shoddy” Industry,3D-printing ‘Ocean plastic’–Fostering children’s engagement with sustainability,Reconsidering the forgotten ‘shoddy’ industry and concepts of authenticity through 3D printed, repurposed selvedge waste,Material Reality to Materiality: Ocean Plastic and Design Research ,“From souvenirs to 3D printed souvenirs”. Exploring the capabilities of additive manufacturing technologies in (re)-framing tourist souvenirs ,Digital Revolution or Plastic Gimmick?', Authenticity & Tourism ,,Titles: ,3D Printable Recycled Textiles: Material Innovation and a Resurrection of the Forgotten “shoddy” Industry,3D-printing ‘Ocean plastic’–Fostering children’s engagement with sustainability,Reconsidering the forgotten ‘shoddy’ industry and concepts of authenticity through 3D printed, repurposed selvedge waste,Material Reality to Materiality: Ocean Plastic and Design Research,“From souvenirs to 3D printed souvenirs”. Exploring the capabilities of additive manufacturing technologies in (re)-framing tourist souvenirs,Digital Revolution or Plastic Gimmick?', Authenticity & Tourism"
73da8e64-905d-4e7f-83b3-5ede59d096a3,"Titles,,Crafting a Design Counterculture: The Pastoral and the Primitive in Italian Radical Design, 1972 – 1976,The Italian Radical Avant-Garde, 1968 – 1976,Space Electronic: Then and Now 2014,Architecture Goes Disco,Radical Disco: Architecture and Night Life in Italy, 1965 – 1975 ,Night Fever: Designing Club Culture 1960 - Today ,Night Fever: Designing Club Culture, 1960-Today"
68b5a403-bf30-43a1-bc08-02472abc49a5,"Titles: ,The imagined electric vehicle user: Insights from pioneering and prospective buyers in Milton Keynes, United Kingdom.,Smoothing peaks and troughs: Intermediary practices to promote demand side response in smart grids.,Prototyping sustainable mobility practices: user-generated data in the smart city.,Roadmaps to Utopia: Tales of the Smart City.,Engaging with the Smart City Through Urban Data Games."
e666d8c4-00c6-4d16-a11b-7441cf10f81f,"Sovereign Risk and Belief-Driven Fluctuations in the Euro Area,Macroeconomic Stabilization, Monetary-Fiscal Interactions, and Europe's Monetary Union,The Mystery of the Printing Press: Monetary Policy and Self-Fulfilling Debt Crises,Debt Sustainability and the Terms of Official Support,Step Away from the Zero Lower Bound: Small Open Economies in a World of Secular Stagnation,Debt Sustainability Analysis: State of the Art,Exchange Rate Misalignment and External Imbalances: What is the Optimal Monetary Policy Response?"
